server,command
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd MAgent/log/
EMS2-Node1,ls
EMS2-Node1,rm -rf ./*
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd SMSAgent/log/
EMS2-Node1,ls
EMS2-Node1,rm -rf ./*
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,ifconfig
EMS2-Node1,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
EMS2-Node1,vi /etc/udev/rules.d/70-persistent-net.rules 
EMS2-Node1,ls
EMS2-Node1,halt
EMS2-Node1,iptables stop
EMS2-Node1,service networkmanager stop
EMS2-Node1,service NetworkManager stop
EMS2-Node1,service NetworkManage stop
EMS2-Node1,iptable
EMS2-Node1,iptables -list
EMS2-Node1,iptables -l
EMS2-Node1,iptable -l
EMS2-Node1,service NetworkManager stop
EMS2-Node1,chkconfig NetworkManager off
EMS2-Node1,cd /nkia/apps/VAgent/NNPAgent/
EMS2-Node1,./agentstop.sh 
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,service iptables stop
EMS2-Node1,iptabiles -F
EMS2-Node1,iptables -F
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,halt
EMS2-Node1,vi /etc/profile
EMS2-Node1,cd /nkia/apps/
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,ifconfig
EMS2-Node1,cd /etc/sysconfig/network-scripts/
EMS2-Node1,ifcfg-eth0 up
EMS2-Node1,ls
EMS2-Node1,ifup eth0
EMS2-Node1,ifconfig
EMS2-Node1,cd /nkia/
EMS2-Node1,ls
EMS2-Node1,cd ap
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,mkdir cygnus
EMS2-Node1,ls
EMS2-Node1,cd cygnus/
EMS2-Node1,ls
EMS2-Node1,tar -zxvf ./NNPAgent
EMS2-Node1,tar -zxvf ./NNPAgent_SMS_Linux64_3.4_7.0.2.33.tar.gz
EMS2-Node1,ls
EMS2-Node1,./AgentInstall.sh 
EMS2-Node1,./AgentInstall.sh -magent auip=1.1.1.1 makey=
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/ 
EMS2-Node1,ls
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,vi ./SMSAgent/conf/SMSAgent.conf
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,vi NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,ifconfig
EMS2-Node1,vi /etc/udev/rules.d/70-persistent-net.rules 
EMS2-Node1,ls
EMS2-Node1,iptables -l
EMS2-Node1,iptables 
EMS2-Node1,iptables --help
EMS2-Node1,iptables -F
EMS2-Node1,ls
EMS2-Node1,halt
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd /nkia/
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,vi VAgent/NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,ifconfig
EMS2-Node1,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf 
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd cygnus/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent
EMS2-Node1,ls
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,vi /etc/resolv.conf 
EMS2-Node1,ls
EMS2-Node1,cd agent/
EMS2-Node1,ls
EMS2-Node1,tar -zxvf ./NNPAgent_SMS_Linux64_3.4_6.0.2.32.tar.gz 
EMS2-Node1,ls
EMS2-Node1,./AgentInstall.sh -magent -auip=192.168.230.120
EMS2-Node1,./AgentInstall.sh -magent -auip=192.168.230.120 makey=EMS
EMS2-Node1,ls
EMS2-Node1,./AgentInstall.sh -magent auip=192.168.230.120 makey=EMS
EMS2-Node1,ls
EMS2-Node1,vi ./NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,rm -rf ./NNPAgent_SMS_Linux64_3.4_6.0.2.32.tar.gz 
EMS2-Node1,ls
EMS2-Node1,rm -rf ./AgentInstall.sh 
EMS2-Node1,ls
EMS2-Node1,vi /etc/udev/rules.d/70-persistent-net.rules 
EMS2-Node1,ls
EMS2-Node1,vi /etc/sysconfig/network-scripts/ifcfg-eth0 
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,halt
EMS2-Node1,cd Nk
EMS2-Node1,cd /nkia/
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,cd DCA/
EMS2-Node1,ls
EMS2-Node1,tar -zxvf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz 
EMS2-Node1,ls
EMS2-Node1,./AgentInstall.sh 
EMS2-Node1,ls
EMS2-Node1,cd PolestarDCA_
EMS2-Node1,rm -rf ./PolestarDCA_Linux64_3.4_2.3.0-b1.tar.gz 
EMS2-Node1,ls
EMS2-Node1,cd PolestarDCA_Agent/
EMS2-Node1,ls
EMS2-Node1,echo $LANG
EMS2-Node1,vi /etc/sysconfig/i18n 
EMS2-Node1,source /etc/sysconfig/i18n 
EMS2-Node1,echo $LANG
EMS2-Node1,ls
EMS2-Node1,ldf
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,vi MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,vi ./MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd PolestarDCA_Agent/
EMS2-Node1,ls
EMS2-Node1,vi ./DCAAgent/conf/DCAAgent.conf
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,vi NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,vi agent/NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,vi agent/NNPAgent/SMSAgent/conf/SMSAgent.conf
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstart.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd agent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstart.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd DCA/
EMS2-Node1,ls
EMS2-Node1,cd PolestarDCA_Agent/
EMS2-Node1,ls
EMS2-Node1,./agentstart.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,vi ./agentstart.sh 
EMS2-Node1,ls
EMS2-Node1,vi ./agentstart.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd MAgent/
EMS2-Node1,ls
EMS2-Node1,cd bin
EMS2-Node1,ls
EMS2-Node1,cd /nkia/apps/DCA/PolestarDCA_Agent/MAgent/bin
EMS2-Node1,ls
EMS2-Node1,./magentctl -start
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,vi /etc/rc.pdca1 
EMS2-Node1,vi /etc/rc.pdca2 
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,vi MAgent/conf/MasterAgent.conf
EMS2-Node1,cd /nkia/apps/DCA/PolestarDCA_Agent/DCAAgent/bin
EMS2-Node1,ls
EMS2-Node1,./dcaagentctl -start
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd MAgent/
EMS2-Node1,ls
EMS2-Node1,cd bin
EMS2-Node1,ls
EMS2-Node1,./magentctl -start
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,vi ./shell/LINUX/NICInfoLinux.sh 
EMS2-Node1,lspci -v
EMS2-Node1,yum install lspci
EMS2-Node1,ls
EMS2-Node1,./magentctl -start
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,lspci -v
EMS2-Node1,yum install pciutils
EMS2-Node1,./magentctl -start
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd .
EMS2-Node1,
EMS2-Node1,ps -ef | grep DCA
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd VAgent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,cd ..
EMS2-Node1,pwd
EMS2-Node1,ls
EMS2-Node1,cd cygnus/
EMS2-Node1,ls
EMS2-Node1,cd NNPA
EMS2-Node1,cd NNPAgent
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd agent/
EMS2-Node1,ls
EMS2-Node1,cd NNPAgent/
EMS2-Node1,ls
EMS2-Node1,./agentstop.sh 
EMS2-Node1,ps -ef | grep AGENT
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,vi DCA/PolestarDCA_Agent/MAgent/conf/MasterAgent.c
EMS2-Node1,vi ./VAgent/NNPAgent/MAgent/conf/Mas
EMS2-Node1,vi ./VAgent/NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,vi ./agent/NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,vi ./cygnus/NNPAgent/MAgent/conf/MasterAgent.conf
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,ls
EMS2-Node1,vi /etc/rc.ems1
EMS2-Node1,vi /etc/rc.ems2
EMS2-Node1,ls
EMS2-Node1,vi /etc/rc.nomni1 
EMS2-Node1,vi /etc/rc.nomni2
EMS2-Node1,vi /etc/rc.cygn1
EMS2-Node1,vi /etc/rc.cygn2
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,sl
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,chmod 755 *.sh
EMS2-Node1,vi /etc/rc.local 
EMS2-Node1,vi /etc/profile
EMS2-Node1,ls
EMS2-Node1,vi /etc/rc.local 
EMS2-Node1,uname -a
EMS2-Node1,cat /etc/redhat-release 
EMS2-Node1,passwd 
EMS2-Node1,echo $LANG=C
EMS2-Node1,passwd
EMS2-Node1,cd /
EMS2-Node1,ls
EMS2-Node1,ps -ef|grep http
EMS2-Node1,cd usr
EMS2-Node1,ls
EMS2-Node1,cd local/
EMS2-Node1,ls
EMS2-Node1,cd /
EMS2-Node1,ls
EMS2-Node1,cd nkia/
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,cd cygnus/
EMS2-Node1,ls
EMS2-Node1,cd ../..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd usr/
EMS2-Node1,ls
EMS2-Node1,cd local
EMS2-Node1,ls
EMS2-Node1,mkdir httpd
EMS2-Node1,cd httpd/
EMS2-Node1,ls
EMS2-Node1,gunzip httpd-2.4.23.tar.gz 
EMS2-Node1,ls
EMS2-Node1,tar -xvf httpd-2.4.23.tar
EMS2-Node1,ls
EMS2-Node1,./configure
EMS2-Node1,cd httpd-2.4.23
EMS2-Node1,ls
EMS2-Node1,./configure 
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,wget http://mirror.apache-kr.org//apr/apr-1.4.6.tar.gz
EMS2-Node1,wget
EMS2-Node1,ls
EMS2-Node1,tar zxvf apr-1.5.2.tar.bz2
EMS2-Node1,tar zxvf apr-1.5.2.tar.gz
EMS2-Node1,ls
EMS2-Node1,cd apr-1.5.2
EMS2-Node1,ls
EMS2-Node1,./configure 
EMS2-Node1,rpm -qa|grep gcc
EMS2-Node1,yum list installed gcc
EMS2-Node1,clear
EMS2-Node1,./configure
EMS2-Node1,rpm -qa|grep gcc
EMS2-Node1,gcc
EMS2-Node1,id
EMS2-Node1,env
EMS2-Node1,df -k
EMS2-Node1,pwd
EMS2-Node1,cd /
EMS2-Node1,find / -name gcc
EMS2-Node1,yum install gcc
EMS2-Node1,gcc
EMS2-Node1,cd /usr/local/
EMS2-Node1,ls
EMS2-Node1,cd httpd/
EMS2-Node1,ls
EMS2-Node1,cd apr-1.5.2
EMS2-Node1,ls
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,rpm -qa|grep httpd
EMS2-Node1,yum install make
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,make install
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,tar zxvf apr-util-1.5.4.tar.gz
EMS2-Node1,cd apr-util-1.5.4
EMS2-Node1,./configure 
EMS2-Node1,./configure -with-apr=/usr/local/httpd/apr-1.5.2
EMS2-Node1,make
EMS2-Node1,make install
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd httpd-2.4.23
EMS2-Node1,ls
EMS2-Node1,./configure
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,tar -zxvf pcre-8.38.tar.gz
EMS2-Node1,cd pcre-8.38
EMS2-Node1,ls
EMS2-Node1,./configure
EMS2-Node1,yum -y install gcc-c++
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,make install
EMS2-Node1,cd ..
EMS2-Node1,cd httpd-2.4.23
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,make install
EMS2-Node1,pwd
EMS2-Node1,ls
EMS2-Node1,cd conf
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,rpm -qa|grep httpd
EMS2-Node1,cd /usr/local/
EMS2-Node1,ls
EMS2-Node1,cd apache2/
EMS2-Node1,ls
EMS2-Node1,ls -al
EMS2-Node1,cd conf
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,cd ../bin
EMS2-Node1,ls
EMS2-Node1,./apachectl start
EMS2-Node1,cd ../conf
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,cd ../bin
EMS2-Node1,./apachectl start
EMS2-Node1,./apachectl stop
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,ps -ef|grep apache
EMS2-Node1,./apachectl start
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,./apachectl stop
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,cd ../conf
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,cd ../bin
EMS2-Node1,./apachectl start
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,hostname
EMS2-Node1,./apachectl stop
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,cd ../conf
EMS2-Node1,vi httpd.conf 
EMS2-Node1,cd ../bin
EMS2-Node1,./apachectl start
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd htdocs/
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd logs
EMS2-Node1,ls
EMS2-Node1,vi access_log
EMS2-Node1,ls -al
EMS2-Node1,vi error_log
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,netstat -an |grep LISTEN
EMS2-Node1,ipconfig
EMS2-Node1,ifconfig
EMS2-Node1,cd ../conf
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,cd ../bin
EMS2-Node1,./apachectl stop
EMS2-Node1,./apachectl start
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,cd /etc/sysconfig/
EMS2-Node1,vi iptables
EMS2-Node1,iptables -A fedora -s 192.168.0.0/24 -d 192.168.0.0/24 -j ACCEPT
EMS2-Node1,iptables -A OUTPUT -s 192.168.0.0/24 -d 192.168.0.0/24 -j ACCEPT
EMS2-Node1,iptables -A fedora -i eth0 -p tcp -m tcp --dport 80 -j ACCEPT
EMS2-Node1,iptables -A -i eth0 -p tcp -m tcp --dport 80 -j ACCEPT
EMS2-Node1,iptables -A INPUT -p tcp --dport 80 -j ACCEPT
EMS2-Node1,service iptables save
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,iptables -A INPUT -i lo -j ACCEPT
EMS2-Node1,iptables -A OUTPUT -o lo -j ACCEPT
EMS2-Node1,iptables -A INPUT -s 192.168.0.0/24 -d 192.168.0.0/24 -j ACCEPT
EMS2-Node1,service iptables save
EMS2-Node1,cd /usr/local/httpd/httpd-2.4.23/bin
EMS2-Node1,cd /usr/local/httpd/httpd-2.4.23
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd apache2/
EMS2-Node1,ls
EMS2-Node1,cd bin
EMS2-Node1,./apachectl stop
EMS2-Node1,./apachectl start
EMS2-Node1,iptables -A INPUT -i eth0 -p tcp -m tcp --sport 80 --dport 1024:65535 -j ACCEPT
EMS2-Node1,iptables -A OUTPUT -o eth0 -p tcp -m tcp --sport 1024:65535 --dport 80 -j ACCEPT
EMS2-Node1,iptables -A INPUT -i eth0 -p tcp -m tcp --dport 80 -j ACCEPT
EMS2-Node1,ifconfig
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,netstat -nap
EMS2-Node1,netstat -nap | grep LISTEN
EMS2-Node1,iptables -I INPUT 1 -p tcp --dport 80 -j ACCEPT
EMS2-Node1,iptables -I OUTPUT 1 -p tcp --dport 80 -j ACCEPT 
EMS2-Node1,service iptables save
EMS2-Node1,iptables restart
EMS2-Node1,/etc/init.d/iptables restart
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd modules/
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd bin
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd ..
EMS2-Node1,ls
EMS2-Node1,cd httpd/
EMS2-Node1,ls
EMS2-Node1,tar zxvf tomcat-connectors-1.2.42-src.tar.gz 
EMS2-Node1,ls
EMS2-Node1,cd tomcat-connectors-1.2.42-src
EMS2-Node1,ls
EMS2-Node1,cd native/
EMS2-Node1,ls
EMS2-Node1,./configure --with-apxs=/usr/local/apache2/bin/apxs 
EMS2-Node1,make
EMS2-Node1,make install
EMS2-Node1,cd ../..
EMS2-Node1,cd httpd-2.4.23
EMS2-Node1,cd ../..
EMS2-Node1,cd apache2/modules/
EMS2-Node1,ls
EMS2-Node1,cd .
EMS2-Node1,cd ..
EMS2-Node1,cd conf/
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,vi workers.properties
EMS2-Node1,vi uri.properties
EMS2-Node1,cd ../..
EMS2-Node1,cd apache2/
EMS2-Node1,ls
EMS2-Node1,cd conf
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,vi workers.properties 
EMS2-Node1,cd ../bin
EMS2-Node1,./apachectl stop
EMS2-Node1,./apachectl start
EMS2-Node1,cd ../conf
EMS2-Node1,ls
EMS2-Node1,vi workers.properties 
EMS2-Node1,rpm -qa|grep tcpdump
EMS2-Node1,tcpdump 'tcp'
EMS2-Node1,tcpdump 'tcp'|grep 192.168.232.97
EMS2-Node1,tcpdump 'tcp'|grep http
EMS2-Node1,tcpdump
EMS2-Node1,tcpdump port 80
EMS2-Node1,tcpdump host 192.168.232.250 port 80
EMS2-Node1,tcpdump host 192.168.232.250 and port 80
EMS2-Node1,tcpdump host 192.168.10.31 and port 80
EMS2-Node1,who
EMS2-Node1,tcpdump host 192.168.10.31 and port 80
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,ps
EMS2-Node1,ps -ef|httpd
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,cd /usr/local/
EMS2-Node1,ls
EMS2-Node1,cd apache2/
EMS2-Node1,cd logs/
EMS2-Node1,ls
EMS2-Node1,tail -f access_log 
EMS2-Node1,tail -f access_log |grep 192.168.10.31
EMS2-Node1,tcpdump host 192.168.10.31 and port 80
EMS2-Node1,ls
EMS2-Node1,ps -ef|more
EMS2-Node1,cd /usr/local/apache2/
EMS2-Node1,ls
EMS2-Node1,cd conf/
EMS2-Node1,ls
EMS2-Node1,vi httpd.conf 
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,top -d 1
EMS2-Node1,ifconfig
EMS2-Node1,tcpdump -nn -i eth0 host 192.168.232.250
EMS2-Node1,tcpdump -nn -i eth0 host 192.168.232.250 port 80
EMS2-Node1,tcpdump -nn -i eth0 host 192.168.232.250 and port 80
EMS2-Node1,ifconfig
EMS2-Node1,cd /
EMS2-Node1,ls
EMS2-Node1,tar xvf mirror.tar 
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,ifconfig -a
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,port-mirroring -h
EMS2-Node1,port-mirroring --debug
EMS2-Node1,ifconfig
EMS2-Node1,port-mirroring --debug
EMS2-Node1,pwd
EMS2-Node1,cd /usr/share/
EMS2-Node1,ls
EMS2-Node1,mkdir 01.work
EMS2-Node1,cd 01.work/
EMS2-Node1,ls
EMS2-Node1,sftp 218.246.33.2
EMS2-Node1,ifconfig -a
EMS2-Node1,find / -name pcap*
EMS2-Node1,yum install pcap
EMS2-Node1,yum install pcap*
EMS2-Node1,ping www.naver.com
EMS2-Node1,yum install libpcap-devel
EMS2-Node1,yum install libnet
EMS2-Node1,ls
EMS2-Node1,tar xvf 08.port-mirror.tar 
EMS2-Node1,cd 08.port-mirror
EMS2-Node1,ls
EMS2-Node1,make distclena
EMS2-Node1,make distclean
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,ls
EMS2-Node1,make install
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,port-mirroring --debug
EMS2-Node1,ls
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,ls
EMS2-Node1,make distclea
EMS2-Node1,make distclean
EMS2-Node1,./configure
EMS2-Node1,make
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,ls
EMS2-Node1,vi port-mirroring.c
EMS2-Node1,ls
EMS2-Node1,./port-mirroring -h
EMS2-Node1,ls
EMS2-Node1,vi port-mirroring.c
EMS2-Node1,ls
EMS2-Node1,vi README 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,vi port-mirroring.c
EMS2-Node1,ls
EMS2-Node1,vi Makefile
EMS2-Node1,vi port-mirroring.c
EMS2-Node1,make
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,vi port-mirroring.c
EMS2-Node1,make
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,top -d 1
EMS2-Node1,ifconfig -a
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,ifconfig 
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,top -d 1
EMS2-Node1,ls
EMS2-Node1,cat /etc/port-mirroring 
EMS2-Node1,vi /etc/port-mirroring 
EMS2-Node1,./port-mirroring --debug
EMS2-Node1,ifconfig
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,cd /usr
EMS2-Node1,cd nkia
EMS2-Node1,ls
EMS2-Node1,ps -ef | grep DCA
EMS2-Node1,lsof -p 1561
EMS2-Node1,cd /
EMS2-Node1,ls
EMS2-Node1,cd nkia
EMS2-Node1,ls
EMS2-Node1,cd apps/
EMS2-Node1,ls
EMS2-Node1,cd DCA/
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,cd PolestarDCA_Agent/
EMS2-Node1,ls
EMS2-Node1,vi MAgent/conf/MasterAgent.conf
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,cat /etc/redhat-release 
EMS2-Node1,netstat -an | grep 22003
EMS2-Node1,./agentstop.sh 
EMS2-Node1,ps -ef | grep DCA
EMS2-Node1,\rm */log/*
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,./agentstart.sh 
EMS2-Node1,ps -ef | grep DCA
EMS2-Node1,netstat -an | grep 22003
EMS2-Node1,/sbin/service iptables stop
EMS2-Node1,iptables -F
EMS2-Node1,vu /etc/rc.pdca1
EMS2-Node1,vi /etc/rc.pdca1
EMS2-Node1,  exit
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,cd /usr/local/apache2/bin
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,/usr/local/apache2/bin/apachectl -?
EMS2-Node1,/usr/local/apache2/bin/apachectl stop
EMS2-Node1,pwd
EMS2-Node1,ps -ef|grep java
EMS2-Node1,ps -ef|grep http
EMS2-Node1,/usr/local/apache2/bin/apachectl start
EMS2-Node1,top
EMS2-Node1,ps -ef|grep httpd
EMS2-Node1,/usr/local/apache2/bin/
EMS2-Node1,cd /usr
EMS2-Node1,cd local/
EMS2-Node1,cd apache2/
EMS2-Node1,ls
EMS2-Node1,cd bin
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,ps -ef | more
EMS2-Node1,ps -ef | grep httpd
EMS2-Node1,clear
EMS2-Node1,ls
EMS2-Node1,pwd
EMS2-Node1,/usr/local/apache2/bin/httpd -V
EMS2-Node1,/usr/local/apache2/bin/httpd -status
EMS2-Node1,/usr/local/apache2/bin/httpd -v
